date,pincode,temperature,humidity,rainfall
2022-06-23,400002,29.6,94.0,11.7
2022-06-24,400002,25.2,91.0,11.9
2022-06-25,400002,25.3,77.2,17.6
2022-06-26,400002,29.2,76.8,9.6
2022-06-27,400002,28.9,94.8,15.5
2022-06-28,400002,26.0,78.2,4.2
2022-06-29,400002,25.8,70.7,1.6
2022-06-30,400002,24.6,88.7,1.9
2022-07-01,400002,24.1,86.2,13.3
2022-07-02,400002,25.5,92.9,36.2
2022-07-03,400002,24.6,76.6,13.9
2022-07-04,400002,25.2,84.7,4.3
2022-07-05,400002,29.0,77.0,25.0
2022-07-06,400002,28.9,82.8,0.2
2022-07-07,400002,28.3,86.6,24.8
2022-07-08,400002,26.3,81.6,23.6
2022-07-09,400002,28.7,77.3,5.7
2022-07-10,400002,26.3,76.9,6.3
2022-07-11,400002,25.3,73.3,0.3
2022-07-12,400002,28.1,83.5,30.3
2022-07-13,400002,28.7,80.3,12.0
2022-07-14,400002,29.7,81.1,16.7
2022-07-15,400002,24.4,84.7,3.8
2022-07-16,400002,25.3,87.3,44.2
2022-07-17,400002,25.3,77.4,75.7
2022-07-18,400002,27.5,73.0,13.7
2022-07-19,400002,28.1,93.6,1.3
2022-07-20,400002,29.7,76.5,5.0
2022-07-21,400002,25.0,72.2,22.6
2022-07-22,400002,25.2,75.3,11.7
2022-07-23,400002,24.7,80.9,0.2
2022-07-24,400002,29.1,91.4,13.4
2022-07-25,400002,27.5,71.2,3.3
2022-07-26,400002,27.4,77.8,13.1
2022-07-27,400002,27.7,86.2,11.6
2022-07-28,400002,25.5,91.2,20.1
2022-07-29,400002,25.3,84.8,6.0
2022-07-30,400002,28.6,72.0,57.6
2022-07-31,400002,24.6,75.8,6.3
2022-08-01,400002,24.7,88.0,13.9
2022-08-02,400002,26.4,89.2,11.4
2022-08-03,400002,29.3,90.1,9.7
2022-08-04,400002,24.5,79.0,15.5
2022-08-05,400002,27.5,82.4,23.1
2022-08-06,400002,24.7,74.3,8.6
2022-08-07,400002,28.8,85.5,3.1
2022-08-08,400002,25.2,95.0,0.0
2022-08-09,400002,29.9,73.6,18.6
2022-08-10,400002,24.8,93.0,3.9
2022-08-11,400002,26.0,81.2,3.1
2022-08-12,400002,25.8,70.9,5.4
2022-08-13,400002,27.3,92.7,23.9
2022-08-14,400002,25.0,82.1,20.0
2022-08-15,400002,28.4,75.9,34.0
2022-08-16,400002,25.3,74.8,5.9
2022-08-17,400002,25.3,91.9,0.5
2022-08-18,400002,28.9,93.0,2.9
2022-08-19,400002,26.5,87.3,38.7
2022-08-20,400002,29.6,94.1,30.8
2022-08-21,400002,27.1,82.0,4.6
2022-08-22,400002,25.8,91.8,15.5
2022-08-23,400002,29.8,80.1,10.5
2022-08-24,400002,27.4,70.2,33.5
2022-08-25,400002,26.0,72.4,9.9
2022-08-26,400002,26.3,84.7,1.9
2022-08-27,400002,24.5,81.3,0.7
2022-08-28,400002,24.4,94.0,0.2
2022-08-29,400002,25.6,78.8,24.2
2022-08-30,400002,29.1,84.2,19.2
2022-08-31,400002,28.6,83.2,5.9
2022-09-01,400002,25.2,74.5,8.4
2022-09-02,400002,24.9,78.0,2.4
2022-09-03,400002,25.3,93.8,5.3
2022-09-04,400002,27.6,86.4,12.2
2022-09-05,400002,26.6,79.6,10.0
2022-09-06,400002,27.4,92.9,24.4
2022-09-07,400002,27.1,79.9,5.0
2022-09-08,400002,26.1,94.9,1.8
2022-09-09,400002,24.8,88.6,46.0
2022-09-10,400002,24.9,88.3,36.7
2022-09-11,400002,26.0,74.8,7.8
2022-09-12,400002,28.4,85.9,22.0
2022-09-13,400002,28.2,89.3,0.8
2022-09-14,400002,28.8,94.7,6.7
2022-09-15,400002,29.3,88.7,9.7
2022-09-16,400002,27.3,82.0,18.0
2022-09-17,400002,29.9,86.9,36.8
2022-09-18,400002,30.0,88.1,6.6
2022-09-19,400002,26.7,89.6,14.8
2022-09-20,400002,24.7,72.8,8.5
2022-09-21,400002,26.2,83.8,1.7
2022-09-22,400002,26.0,87.7,21.2
2022-09-23,400002,26.6,71.6,19.8
2022-09-24,400002,28.3,80.5,11.6
2022-09-25,400002,27.8,75.0,21.7
2022-09-26,400002,29.6,80.7,12.2
2022-09-27,400002,29.9,82.3,6.4
2022-09-28,400002,29.1,76.8,0.7
2022-09-29,400002,25.4,93.6,15.7
2022-09-30,400002,29.6,73.3,7.4
2022-10-01,400002,20.6,57.5,0.0
2022-10-02,400002,21.2,60.0,0.0
2022-10-03,400002,23.2,45.5,0.0
2022-10-04,400002,18.8,48.5,0.0
2022-10-05,400002,21.0,46.6,0.0
2022-10-06,400002,22.9,44.3,0.0
2022-10-07,400002,20.8,44.1,0.0
2022-10-08,400002,24.8,57.2,0.0
2022-10-09,400002,24.3,57.9,0.0
2022-10-10,400002,26.8,56.6,0.0
2022-10-11,400002,26.1,56.5,0.0
2022-10-12,400002,18.1,49.1,0.0
2022-10-13,400002,26.9,50.4,0.0
2022-10-14,400002,24.6,40.3,0.0
2022-10-15,400002,25.5,43.2,0.0
2022-10-16,400002,21.3,57.1,0.0
2022-10-17,400002,25.4,44.3,0.0
2022-10-18,400002,25.5,55.0,0.0
2022-10-19,400002,23.1,53.4,0.0
2022-10-20,400002,19.2,44.3,0.0
2022-10-21,400002,21.2,48.4,0.0
2022-10-22,400002,21.4,45.5,0.0
2022-10-23,400002,25.6,59.6,0.0
2022-10-24,400002,27.6,41.3,0.0
2022-10-25,400002,21.0,41.6,0.0
2022-10-26,400002,20.4,51.4,0.0
2022-10-27,400002,27.2,58.0,0.0
2022-10-28,400002,19.9,56.4,0.0
2022-10-29,400002,22.5,58.1,0.0
2022-10-30,400002,27.2,43.3,0.0
2022-10-31,400002,24.0,45.8,0.0
2022-11-01,400002,25.0,44.0,0.0
2022-11-02,400002,19.2,40.7,0.0
2022-11-03,400002,24.1,45.7,0.0
2022-11-04,400002,18.6,55.9,0.0
2022-11-05,400002,20.6,55.9,0.0
2022-11-06,400002,19.4,46.0,0.0
2022-11-07,400002,18.2,54.6,0.0
2022-11-08,400002,22.9,55.8,0.0
2022-11-09,400002,21.3,43.7,0.0
2022-11-10,400002,20.0,56.3,0.0
2022-11-11,400002,19.9,50.3,0.0
2022-11-12,400002,24.3,54.3,0.0
2022-11-13,400002,22.5,48.9,0.0
2022-11-14,400002,22.7,55.1,0.0
2022-11-15,400002,20.0,49.3,0.0
2022-11-16,400002,25.7,46.3,0.0
2022-11-17,400002,24.5,47.7,0.0
2022-11-18,400002,25.9,58.9,0.0
2022-11-19,400002,27.0,58.9,0.0
2022-11-20,400002,21.1,47.8,0.0
2022-11-21,400002,26.4,40.8,0.0
2022-11-22,400002,26.8,40.4,0.0
2022-11-23,400002,22.9,54.0,0.0
2022-11-24,400002,20.9,43.8,0.0
2022-11-25,400002,22.7,47.8,0.0
2022-11-26,400002,27.2,50.9,0.0
2022-11-27,400002,22.0,42.5,0.0
2022-11-28,400002,19.9,46.6,0.0
2022-11-29,400002,23.4,41.4,0.0
2022-11-30,400002,24.0,58.8,0.0
2022-12-01,400002,27.4,47.9,0.0
2022-12-02,400002,19.9,55.8,0.0
2022-12-03,400002,22.9,48.4,0.0
2022-12-04,400002,21.7,49.7,0.0
2022-12-05,400002,26.7,41.4,0.0
2022-12-06,400002,20.3,58.8,0.0
2022-12-07,400002,22.0,47.4,0.0
2022-12-08,400002,18.1,46.4,0.0
2022-12-09,400002,26.7,50.5,0.0
2022-12-10,400002,24.6,41.3,0.0
2022-12-11,400002,23.3,43.0,0.0
2022-12-12,400002,26.8,46.5,0.0
2022-12-13,400002,27.2,51.9,0.0
2022-12-14,400002,24.3,40.8,0.0
2022-12-15,400002,18.4,45.4,0.0
2022-12-16,400002,18.3,41.9,0.0
2022-12-17,400002,26.3,45.1,0.0
2022-12-18,400002,27.6,43.9,0.0
2022-12-19,400002,27.4,47.0,0.0
2022-12-20,400002,23.8,53.5,0.0
2022-12-21,400002,26.4,56.2,0.0
2022-12-22,400002,19.9,47.5,0.0
2022-12-23,400002,22.5,43.2,0.0
2022-12-24,400002,26.2,40.6,0.0
2022-12-25,400002,27.1,42.9,0.0
2022-12-26,400002,18.0,57.8,0.0
2022-12-27,400002,25.9,43.8,0.0
2022-12-28,400002,22.0,49.2,0.0
2022-12-29,400002,19.4,58.9,0.0
2022-12-30,400002,23.4,45.7,0.0
2022-12-31,400002,23.2,50.7,0.0
2023-01-01,400002,27.8,53.0,0.0
2023-01-02,400002,22.1,54.1,0.0
2023-01-03,400002,22.1,52.9,0.0
2023-01-04,400002,26.3,58.9,0.0
2023-01-05,400002,24.5,40.7,0.0
2023-01-06,400002,27.3,46.6,0.0
2023-01-07,400002,22.7,56.9,0.0
2023-01-08,400002,22.2,54.6,0.0
2023-01-09,400002,20.3,43.9,0.0
2023-01-10,400002,22.5,44.0,0.0
2023-01-11,400002,23.9,55.3,0.0
2023-01-12,400002,21.5,42.6,0.0
2023-01-13,400002,18.0,46.5,0.0
2023-01-14,400002,21.4,46.3,0.0
2023-01-15,400002,27.3,40.1,0.0
2023-01-16,400002,23.1,58.1,0.0
2023-01-17,400002,25.7,50.2,0.0
2023-01-18,400002,24.9,55.5,0.0
2023-01-19,400002,26.8,46.5,0.0
2023-01-20,400002,18.7,40.7,0.0
2023-01-21,400002,26.1,51.7,0.0
2023-01-22,400002,26.1,58.3,0.0
2023-01-23,400002,21.5,58.7,0.0
2023-01-24,400002,20.3,45.9,0.0
2023-01-25,400002,21.4,49.3,0.0
2023-01-26,400002,23.1,49.5,0.0
2023-01-27,400002,26.9,58.0,0.0
2023-01-28,400002,25.7,49.2,0.0
2023-01-29,400002,24.0,41.5,0.0
2023-01-30,400002,26.7,54.9,0.0
2023-01-31,400002,26.9,50.7,0.0
2023-02-01,400002,26.3,51.8,0.0
2023-02-02,400002,19.4,44.0,0.0
2023-02-03,400002,22.6,42.6,0.0
2023-02-04,400002,22.0,41.8,0.0
2023-02-05,400002,23.5,51.9,0.0
2023-02-06,400002,18.4,58.1,0.0
2023-02-07,400002,25.8,54.3,0.0
2023-02-08,400002,22.1,43.5,0.0
2023-02-09,400002,23.6,46.5,0.0
2023-02-10,400002,27.2,46.2,0.0
2023-02-11,400002,18.1,59.1,0.0
2023-02-12,400002,27.1,53.0,0.0
2023-02-13,400002,22.6,54.6,0.0
2023-02-14,400002,26.8,59.4,0.0
2023-02-15,400002,20.3,48.3,0.0
2023-02-16,400002,19.7,42.2,0.0
2023-02-17,400002,23.9,44.5,0.0
2023-02-18,400002,20.4,56.4,0.0
2023-02-19,400002,27.2,59.1,0.0
2023-02-20,400002,20.6,45.9,0.0
2023-02-21,400002,27.1,41.4,0.0
2023-02-22,400002,22.0,40.2,0.0
2023-02-23,400002,21.4,52.9,0.0
2023-02-24,400002,20.3,49.7,0.0
2023-02-25,400002,25.5,42.2,0.0
2023-02-26,400002,19.0,49.7,0.0
2023-02-27,400002,19.0,49.6,0.0
2023-02-28,400002,24.1,40.2,0.0
2023-03-01,400002,36.2,56.5,0.0
2023-03-02,400002,35.4,64.3,0.0
2023-03-03,400002,29.8,52.2,0.0
2023-03-04,400002,36.2,67.5,0.0
2023-03-05,400002,34.5,69.3,0.0
2023-03-06,400002,33.1,60.0,0.0
2023-03-07,400002,34.7,54.9,0.0
2023-03-08,400002,34.2,57.3,0.0
2023-03-09,400002,29.7,67.2,0.0
2023-03-10,400002,33.1,64.2,0.0
2023-03-11,400002,31.8,56.9,0.0
2023-03-12,400002,34.3,61.0,0.0
2023-03-13,400002,30.6,54.9,0.0
2023-03-14,400002,37.2,67.5,0.0
2023-03-15,400002,30.1,59.1,0.0
2023-03-16,400002,37.5,65.0,0.0
2023-03-17,400002,28.2,62.6,0.0
2023-03-18,400002,31.9,63.7,0.0
2023-03-19,400002,31.6,59.5,0.0
2023-03-20,400002,35.7,64.2,0.0
2023-03-21,400002,37.4,66.3,0.0
2023-03-22,400002,28.8,58.1,0.0
2023-03-23,400002,34.3,55.1,0.0
2023-03-24,400002,37.6,53.2,0.0
2023-03-25,400002,34.9,58.0,0.0
2023-03-26,400002,28.8,56.8,0.0
2023-03-27,400002,33.7,63.0,0.0
2023-03-28,400002,29.9,52.6,0.0
2023-03-29,400002,31.2,57.2,0.0
2023-03-30,400002,28.5,57.3,0.0
2023-03-31,400002,34.4,57.2,0.0
2023-04-01,400002,35.6,56.4,0.0
2023-04-02,400002,35.6,59.1,0.0
2023-04-03,400002,36.7,56.8,0.0
2023-04-04,400002,35.9,66.1,0.0
2023-04-05,400002,30.7,63.3,0.0
2023-04-06,400002,29.2,67.5,0.0
2023-04-07,400002,32.7,52.8,0.0
2023-04-08,400002,35.4,63.2,0.0
2023-04-09,400002,31.9,54.9,0.0
2023-04-10,400002,36.0,69.0,0.0
2023-04-11,400002,30.0,65.4,0.0
2023-04-12,400002,35.9,66.3,0.0
2023-04-13,400002,32.4,56.9,0.0
2023-04-14,400002,28.6,50.5,0.0
2023-04-15,400002,31.4,55.3,0.0
2023-04-16,400002,34.3,50.7,0.0
2023-04-17,400002,31.8,55.8,0.0
2023-04-18,400002,31.9,65.7,0.0
2023-04-19,400002,35.3,50.3,0.0
2023-04-20,400002,35.6,58.4,0.0
2023-04-21,400002,28.7,54.3,0.0
2023-04-22,400002,34.1,67.5,0.0
2023-04-23,400002,33.7,56.5,0.0
2023-04-24,400002,36.2,57.1,0.0
2023-04-25,400002,33.2,62.6,0.0
2023-04-26,400002,28.3,60.3,0.0
2023-04-27,400002,37.2,52.9,0.0
2023-04-28,400002,30.7,61.8,0.0
2023-04-29,400002,28.0,59.2,0.0
2023-04-30,400002,33.8,53.7,0.0
2023-05-01,400002,36.4,64.6,0.0
2023-05-02,400002,32.8,64.6,0.0
2023-05-03,400002,28.4,68.1,0.0
2023-05-04,400002,31.8,63.7,0.0
2023-05-05,400002,34.8,66.3,0.0
2023-05-06,400002,36.1,52.3,0.0
2023-05-07,400002,35.3,63.8,0.0
2023-05-08,400002,30.2,50.9,0.0
2023-05-09,400002,35.3,60.4,0.0
2023-05-10,400002,30.8,69.7,0.0
2023-05-11,400002,33.3,62.9,0.0
2023-05-12,400002,34.5,60.8,0.0
2023-05-13,400002,36.0,62.9,0.0
2023-05-14,400002,30.8,60.5,0.0
2023-05-15,400002,36.9,59.1,0.0
2023-05-16,400002,33.7,54.7,0.0
2023-05-17,400002,29.5,60.5,0.0
2023-05-18,400002,29.1,51.1,0.0
2023-05-19,400002,32.4,59.6,0.0
2023-05-20,400002,32.2,58.0,0.0
2023-05-21,400002,35.4,57.5,0.0
2023-05-22,400002,31.1,57.8,0.0
2023-05-23,400002,37.6,61.0,0.0
2023-05-24,400002,36.1,66.8,0.0
2023-05-25,400002,36.2,51.1,0.0
2023-05-26,400002,33.4,51.1,0.0
2023-05-27,400002,31.2,68.3,0.0
2023-05-28,400002,29.6,50.0,0.0
2023-05-29,400002,37.1,50.3,0.0
2023-05-30,400002,33.8,54.8,0.0
2023-05-31,400002,32.1,58.4,0.0
2023-06-01,400002,27.9,80.5,38.8
2023-06-02,400002,26.6,81.9,21.3
2023-06-03,400002,28.6,92.4,7.7
2023-06-04,400002,27.8,82.8,9.4
2023-06-05,400002,24.6,92.7,1.8
2023-06-06,400002,26.6,92.9,53.8
2023-06-07,400002,25.2,77.0,2.3
2023-06-08,400002,27.6,78.6,13.0
2023-06-09,400002,29.4,79.4,7.0
2023-06-10,400002,28.2,81.9,12.6
2023-06-11,400002,26.8,86.2,0.4
2023-06-12,400002,28.9,88.9,59.0
2023-06-13,400002,27.6,81.5,5.5
2023-06-14,400002,27.7,94.9,7.5
2023-06-15,400002,26.4,70.4,73.6
2023-06-16,400002,26.1,74.2,0.0
2023-06-17,400002,26.4,79.6,99.1
2023-06-18,400002,27.3,91.5,5.0
2023-06-19,400002,27.4,81.0,1.6
2023-06-20,400002,25.3,71.8,20.3
2023-06-21,400002,27.8,83.6,23.0
2023-06-22,400002,26.7,88.8,7.7
2023-06-23,400002,28.0,93.9,15.4
2023-06-24,400002,28.9,89.3,47.8
2023-06-25,400002,26.9,71.8,23.9
2023-06-26,400002,29.1,83.9,3.3
2023-06-27,400002,27.7,85.8,34.6
2023-06-28,400002,28.8,91.3,16.8
2023-06-29,400002,27.7,72.0,35.1
2023-06-30,400002,29.2,81.2,29.7
2023-07-01,400002,27.2,74.7,1.7
2023-07-02,400002,29.3,82.1,31.1
2023-07-03,400002,26.2,76.2,60.1
2023-07-04,400002,27.9,79.5,13.9
2023-07-05,400002,26.5,78.3,2.9
2023-07-06,400002,25.0,93.4,0.6
2023-07-07,400002,29.2,76.1,6.8
2023-07-08,400002,25.2,92.2,4.3
2023-07-09,400002,28.7,94.2,5.0
2023-07-10,400002,25.5,87.8,9.1
2023-07-11,400002,29.8,72.4,5.4
2023-07-12,400002,29.9,79.9,16.5
2023-07-13,400002,26.8,89.8,10.4
2023-07-14,400002,26.0,73.1,12.1
2023-07-15,400002,29.6,77.2,9.3
2023-07-16,400002,29.1,70.6,8.2
2023-07-17,400002,27.3,91.6,18.1
2023-07-18,400002,28.6,91.1,0.8
2023-07-19,400002,28.7,70.2,2.9
2023-07-20,400002,28.9,89.6,13.9
2023-07-21,400002,27.5,94.4,33.7
2023-07-22,400002,28.8,88.3,16.3
2023-07-23,400002,25.3,79.7,9.7
2023-07-24,400002,27.3,82.4,16.4
2023-07-25,400002,25.4,84.4,50.0
2023-07-26,400002,25.5,79.2,4.8
2023-07-27,400002,27.0,81.2,71.1
2023-07-28,400002,27.2,91.8,17.8
2023-07-29,400002,24.3,81.0,0.1
2023-07-30,400002,25.0,71.3,4.4
2023-07-31,400002,27.2,77.5,19.5
2023-08-01,400002,26.3,72.4,38.3
2023-08-02,400002,29.9,90.9,6.3
2023-08-03,400002,25.8,85.2,0.2
2023-08-04,400002,25.5,87.5,16.4
2023-08-05,400002,27.5,81.4,14.6
2023-08-06,400002,24.4,84.6,13.9
2023-08-07,400002,29.1,74.8,34.6
2023-08-08,400002,26.3,94.6,9.6
2023-08-09,400002,25.8,82.1,39.5
2023-08-10,400002,26.1,91.9,3.3
2023-08-11,400002,24.1,90.9,15.1
2023-08-12,400002,28.2,86.5,4.4
2023-08-13,400002,26.5,94.8,22.3
2023-08-14,400002,26.2,88.9,0.5
2023-08-15,400002,29.5,87.9,1.8
2023-08-16,400002,25.7,75.7,2.8
2023-08-17,400002,27.0,71.7,5.6
2023-08-18,400002,25.0,76.0,17.1
2023-08-19,400002,24.2,87.9,6.2
2023-08-20,400002,26.7,75.6,4.8
2023-08-21,400002,26.7,92.1,46.2
2023-08-22,400002,27.1,92.5,1.5
2023-08-23,400002,26.5,94.4,3.1
2023-08-24,400002,28.9,73.2,5.2
2023-08-25,400002,25.8,83.3,18.0
2023-08-26,400002,25.2,93.2,30.2
2023-08-27,400002,27.0,74.5,22.3
2023-08-28,400002,25.0,79.4,38.3
2023-08-29,400002,25.7,91.8,8.1
2023-08-30,400002,24.1,78.8,2.7
2023-08-31,400002,24.6,77.6,6.1
2023-09-01,400002,25.7,77.1,4.2
2023-09-02,400002,24.7,92.8,5.7
2023-09-03,400002,28.7,80.9,14.4
2023-09-04,400002,24.5,73.8,26.3
2023-09-05,400002,26.7,91.0,19.7
2023-09-06,400002,28.4,94.4,14.2
2023-09-07,400002,26.5,91.2,0.2
2023-09-08,400002,26.3,93.5,24.5
2023-09-09,400002,28.6,80.5,21.5
2023-09-10,400002,26.7,86.3,17.8
2023-09-11,400002,29.2,88.0,33.1
2023-09-12,400002,29.1,75.4,0.2
2023-09-13,400002,28.9,93.5,3.2
2023-09-14,400002,24.9,75.8,39.7
2023-09-15,400002,25.8,87.4,13.5
2023-09-16,400002,29.2,80.6,58.1
2023-09-17,400002,25.6,87.6,0.1
2023-09-18,400002,29.9,76.3,2.2
2023-09-19,400002,24.1,76.9,3.5
2023-09-20,400002,24.7,83.5,14.1
2023-09-21,400002,29.0,75.5,1.0
2023-09-22,400002,25.9,82.4,1.7
2023-09-23,400002,26.3,80.0,1.3
2023-09-24,400002,27.7,79.9,40.7
2023-09-25,400002,24.3,81.9,20.6
2023-09-26,400002,29.9,92.8,2.7
2023-09-27,400002,29.9,88.7,9.3
2023-09-28,400002,29.3,79.1,16.9
2023-09-29,400002,29.2,81.0,7.4
2023-09-30,400002,26.0,85.8,32.0
2023-10-01,400002,18.8,47.2,0.0
2023-10-02,400002,27.0,40.5,0.0
2023-10-03,400002,25.6,56.1,0.0
2023-10-04,400002,26.6,41.2,0.0
2023-10-05,400002,23.8,47.8,0.0
2023-10-06,400002,21.9,53.4,0.0
2023-10-07,400002,25.7,41.9,0.0
2023-10-08,400002,25.0,48.5,0.0
2023-10-09,400002,19.6,53.7,0.0
2023-10-10,400002,26.7,40.5,0.0
2023-10-11,400002,21.1,50.1,0.0
2023-10-12,400002,21.3,49.9,0.0
2023-10-13,400002,26.3,56.4,0.0
2023-10-14,400002,27.9,51.7,0.0
2023-10-15,400002,18.1,55.1,0.0
2023-10-16,400002,20.3,40.5,0.0
2023-10-17,400002,20.4,45.3,0.0
2023-10-18,400002,21.8,43.0,0.0
2023-10-19,400002,18.8,42.5,0.0
2023-10-20,400002,18.5,49.6,0.0
2023-10-21,400002,27.2,52.4,0.0
2023-10-22,400002,19.6,54.6,0.0
2023-10-23,400002,24.7,52.1,0.0
2023-10-24,400002,24.2,43.9,0.0
2023-10-25,400002,19.3,47.8,0.0
2023-10-26,400002,22.4,58.0,0.0
2023-10-27,400002,26.4,59.7,0.0
2023-10-28,400002,23.1,56.2,0.0
2023-10-29,400002,18.8,49.4,0.0
2023-10-30,400002,25.2,54.1,0.0
2023-10-31,400002,27.4,47.7,0.0
2023-11-01,400002,20.8,41.6,0.0
2023-11-02,400002,23.0,54.3,0.0
2023-11-03,400002,22.8,42.2,0.0
2023-11-04,400002,20.2,49.5,0.0
2023-11-05,400002,21.1,48.5,0.0
2023-11-06,400002,20.6,59.8,0.0
2023-11-07,400002,19.5,51.5,0.0
2023-11-08,400002,28.0,57.5,0.0
2023-11-09,400002,20.8,59.4,0.0
2023-11-10,400002,23.1,56.1,0.0
2023-11-11,400002,22.6,43.0,0.0
2023-11-12,400002,19.1,54.2,0.0
2023-11-13,400002,24.0,40.7,0.0
2023-11-14,400002,26.9,53.9,0.0
2023-11-15,400002,22.3,52.1,0.0
2023-11-16,400002,27.6,54.8,0.0
2023-11-17,400002,19.8,59.8,0.0
2023-11-18,400002,23.4,45.0,0.0
2023-11-19,400002,27.4,42.7,0.0
2023-11-20,400002,20.3,45.9,0.0
2023-11-21,400002,23.0,59.2,0.0
2023-11-22,400002,25.8,55.7,0.0
2023-11-23,400002,25.9,43.4,0.0
2023-11-24,400002,25.3,49.3,0.0
2023-11-25,400002,26.7,47.6,0.0
2023-11-26,400002,27.5,48.0,0.0
2023-11-27,400002,27.0,49.0,0.0
2023-11-28,400002,26.6,42.4,0.0
2023-11-29,400002,27.1,48.1,0.0
2023-11-30,400002,24.3,51.9,0.0
2023-12-01,400002,23.9,47.0,0.0
2023-12-02,400002,18.9,51.7,0.0
2023-12-03,400002,24.5,46.8,0.0
2023-12-04,400002,23.1,48.3,0.0
2023-12-05,400002,21.0,55.2,0.0
2023-12-06,400002,19.1,56.9,0.0
2023-12-07,400002,21.3,58.3,0.0
2023-12-08,400002,18.4,45.3,0.0
2023-12-09,400002,22.8,46.0,0.0
2023-12-10,400002,23.8,58.3,0.0
2023-12-11,400002,19.6,40.1,0.0
2023-12-12,400002,27.0,59.7,0.0
2023-12-13,400002,23.6,51.8,0.0
2023-12-14,400002,24.2,51.5,0.0
2023-12-15,400002,24.1,46.8,0.0
2023-12-16,400002,19.5,57.3,0.0
2023-12-17,400002,20.5,43.1,0.0
2023-12-18,400002,26.7,50.0,0.0
2023-12-19,400002,22.1,45.5,0.0
2023-12-20,400002,23.2,40.3,0.0
2023-12-21,400002,24.2,48.3,0.0
2023-12-22,400002,19.3,49.8,0.0
2023-12-23,400002,21.5,47.4,0.0
2023-12-24,400002,19.9,56.9,0.0
2023-12-25,400002,27.7,57.9,0.0
2023-12-26,400002,27.6,57.9,0.0
2023-12-27,400002,26.4,43.1,0.0
2023-12-28,400002,18.4,58.3,0.0
2023-12-29,400002,27.6,47.1,0.0
2023-12-30,400002,20.9,45.6,0.0
2023-12-31,400002,20.8,51.5,0.0
2024-01-01,400002,22.2,54.6,0.0
2024-01-02,400002,24.9,43.8,0.0
2024-01-03,400002,27.0,41.7,0.0
2024-01-04,400002,19.7,58.1,0.0
2024-01-05,400002,18.7,42.6,0.0
2024-01-06,400002,19.1,53.8,0.0
2024-01-07,400002,19.5,57.7,0.0
2024-01-08,400002,27.6,47.0,0.0
2024-01-09,400002,25.9,58.6,0.0
2024-01-10,400002,25.7,48.8,0.0
2024-01-11,400002,25.1,44.8,0.0
2024-01-12,400002,21.0,46.9,0.0
2024-01-13,400002,19.7,49.4,0.0
2024-01-14,400002,24.2,43.0,0.0
2024-01-15,400002,21.5,58.1,0.0
2024-01-16,400002,21.1,46.8,0.0
2024-01-17,400002,22.1,56.2,0.0
2024-01-18,400002,27.9,56.6,0.0
2024-01-19,400002,18.5,54.2,0.0
2024-01-20,400002,20.5,46.1,0.0
2024-01-21,400002,21.0,53.2,0.0
2024-01-22,400002,23.0,49.2,0.0
2024-01-23,400002,23.2,51.8,0.0
2024-01-24,400002,19.7,49.0,0.0
2024-01-25,400002,21.5,51.5,0.0
2024-01-26,400002,21.3,57.4,0.0
2024-01-27,400002,27.7,54.3,0.0
2024-01-28,400002,28.0,53.1,0.0
2024-01-29,400002,21.1,58.5,0.0
2024-01-30,400002,25.1,50.8,0.0
2024-01-31,400002,26.0,57.9,0.0
2024-02-01,400002,20.9,46.2,0.0
2024-02-02,400002,26.4,46.2,0.0
2024-02-03,400002,20.4,57.6,0.0
2024-02-04,400002,25.0,47.0,0.0
2024-02-05,400002,26.6,58.5,0.0
2024-02-06,400002,24.3,55.2,0.0
2024-02-07,400002,20.2,56.2,0.0
2024-02-08,400002,19.9,40.1,0.0
2024-02-09,400002,26.1,52.2,0.0
2024-02-10,400002,23.1,50.2,0.0
2024-02-11,400002,25.2,41.3,0.0
2024-02-12,400002,23.9,49.7,0.0
2024-02-13,400002,24.0,58.1,0.0
2024-02-14,400002,22.2,42.1,0.0
2024-02-15,400002,27.0,55.9,0.0
2024-02-16,400002,21.5,53.8,0.0
2024-02-17,400002,23.1,46.2,0.0
2024-02-18,400002,27.8,52.2,0.0
2024-02-19,400002,27.5,51.2,0.0
2024-02-20,400002,19.3,40.5,0.0
2024-02-21,400002,26.6,56.0,0.0
2024-02-22,400002,26.8,42.4,0.0
2024-02-23,400002,26.5,57.9,0.0
2024-02-24,400002,24.2,54.8,0.0
2024-02-25,400002,23.6,52.5,0.0
2024-02-26,400002,21.8,43.8,0.0
2024-02-27,400002,18.3,54.7,0.0
2024-02-28,400002,20.7,56.7,0.0
2024-02-29,400002,24.8,41.8,0.0
2024-03-01,400002,28.9,63.7,0.0
2024-03-02,400002,30.0,54.1,0.0
2024-03-03,400002,31.7,57.3,0.0
2024-03-04,400002,31.9,59.1,0.0
2024-03-05,400002,33.3,59.5,0.0
2024-03-06,400002,34.4,62.7,0.0
2024-03-07,400002,32.1,56.5,0.0
2024-03-08,400002,30.8,53.0,0.0
2024-03-09,400002,34.2,68.2,0.0
2024-03-10,400002,33.7,54.5,0.0
2024-03-11,400002,37.7,52.9,0.0
2024-03-12,400002,29.8,56.5,0.0
2024-03-13,400002,31.1,52.4,0.0
2024-03-14,400002,36.4,50.4,0.0
2024-03-15,400002,29.4,60.4,0.0
2024-03-16,400002,29.4,62.2,0.0
2024-03-17,400002,33.2,67.1,0.0
2024-03-18,400002,33.8,68.0,0.0
